0.17096831543558977,0.6598342688235533,0.8237225233003407,0.9342775250180113,0.7745185177610477,0.7064245928084247,0.5772465530506901
0.885999473259829,0.7732327263723792,0.0913488525000763,0.7580793975999113,0.6369786627025131,0.5959586426894481,0.7013897724731557
0.4517792208013127,0.012606878442791847,0.416582224956656,0.5153117176536758,0.23785021695977382,0.8137000398169835,0.8481636973739658
0.5604754759954755,0.7917547204706711,0.5953843412374987,0.5093188058501686,0.42024996878491405,0.6774348589907797,0.9226066319505561
0.9098771776304525,0.8717025726036429,0.8473865425122931,0.16049998952116196,0.5180344885813374,0.8928985556101491,0.37530855427351617
0.015472905365224054,0.2663186655971166,0.7304254246318047,0.41588003242656835,0.6367363818533863,0.4492273124437671,0.29304833522556695
0.22595992291838352,0.9521031360480862,0.5814548853678358,0.610517069543218,0.1237461371790386,0.9880216780512999,0.017452472163256072
0.8567908126647522,0.11682125163382329,0.41976212220711495,0.2829742256993575,0.9282801390402541,0.21878137806999154,0.23128966089490577
0.21051716700858514,0.41435084118888,0.11047988851613555,0.816934169271668,0.396289995814914,0.5730630949015301,0.21177983043656612
0.2701949691494624,0.9360600286355638,0.01128566358598082,0.32375487582402074,0.4057398250768772,0.07327335545653735,0.9942287984032123
0.12079513388814977,0.9224064526817186,0.2158178111909278,0.694319187485457,0.35088522180162274,0.5369485355079052,0.8280658195509886
0.29907604476360383,0.1603235959494409,0.9088537582173454,0.2618094920225701,0.5838631685094606,0.2025693081063079,0.515195290633773
0.8425560383026861,0.4282788504525521,0.1571097866892931,0.5802026253346576,0.6695584205265513,0.9043280419316451,0.1283688459975204
0.6671506217032702,0.14436795115351309,0.8147308902217049,0.2472649579899947,0.7163912474004724,0.7650456035011246,0.6192973259746516
0.08646630971232594,0.5136301518100683,8.353415387001295E-4,0.25373773195853255,0.9955519957691836,0.9650213387144266,0.38977050839508454
0.9418019120232322,0.7984786999480112,0.6898034193973389,0.7373085268163154,0.9888119906640328,0.5847739796881054,0.13260876243215447
